timestamp_pc,accel_x,accel_y,accel_z,event_marker_from_esp32
2025-06-04T19:30:01.524162,10.314221,0.225055,-2.240973,0
2025-06-04T19:30:01.524162,10.316615,0.253785,-2.217031,0
2025-06-04T19:30:01.524162,10.297462,0.237026,-2.229002,0
2025-06-04T19:30:01.524162,10.283096,0.241814,-2.252944,0
2025-06-04T19:30:01.532223,10.225636,0.280122,-2.245761,0
2025-06-04T19:30:01.532223,10.235212,0.275333,-2.240973,0
2025-06-04T19:30:01.532223,10.235212,0.244209,-2.229002,0
2025-06-04T19:30:01.532223,10.19451,0.244209,-2.212242,0
2025-06-04T19:30:01.533995,10.216059,0.215478,-2.202666,0
2025-06-04T19:30:01.533995,10.383653,0.246603,-2.267309,0
2025-06-04T19:30:01.533995,10.175357,0.241814,-2.20506,0
2025-06-04T19:30:01.533995,10.196905,0.308852,-2.264915,0
2025-06-04T19:30:01.533995,10.204087,0.272939,-2.281674,0
2025-06-04T19:30:01.533995,10.18254,0.253785,-2.238579,0
2025-06-04T19:30:01.533995,10.151415,0.260968,-2.207454,0
2025-06-04T19:30:01.533995,10.18254,0.248997,-2.217031,0
2025-06-04T19:30:01.533995,10.16578,0.241814,-2.231396,0
2025-06-04T19:30:01.533995,10.187328,0.208296,-2.1883,0
2025-06-04T19:30:01.533995,10.196905,0.201113,-2.195483,0
2025-06-04T19:30:01.540386,10.228029,0.225055,-2.183512,0
2025-06-04T19:30:01.540386,10.172963,0.25618,-2.264915,0
2025-06-04T19:30:01.540386,10.18254,0.272939,-2.30801,0
2025-06-04T19:30:01.540386,10.120291,0.248997,-2.197877,0
2025-06-04T19:30:01.542322,10.144233,0.25618,-2.214637,0
2025-06-04T19:30:01.543044,10.15381,0.229843,-2.219425,0
2025-06-04T19:30:01.543044,10.13705,0.220267,-2.183512,0
2025-06-04T19:30:01.543044,10.15381,0.189142,-2.169147,0
2025-06-04T19:30:01.543044,10.192117,0.198719,-2.161964,0
2025-06-04T19:30:01.543044,10.180145,0.191536,-2.154782,0
2025-06-04T19:30:01.543044,10.321404,0.186748,-2.140416,0
2025-06-04T19:30:01.543044,10.419566,0.189142,-2.288857,0
2025-06-04T19:30:01.543044,10.393229,0.241814,-2.262521,0
2025-06-04T19:30:01.543044,10.323798,0.251391,-2.231396,0
2025-06-04T19:30:01.543044,10.309433,0.265756,-2.286463,0
2025-06-04T19:30:01.543044,10.292673,0.272939,-2.27928,2
2025-06-04T19:30:01.543044,10.247183,0.299275,-2.243367,0
2025-06-04T19:30:01.548731,10.240001,0.287304,-2.255338,0
2025-06-04T19:30:01.548731,10.208876,0.265756,-2.236184,0
2025-06-04T19:30:03.317453,10.175357,0.241814,-2.197877,0
2025-06-04T19:30:03.317453,10.146626,0.220267,-2.195483,0
2025-06-04T19:30:03.317453,10.158598,0.220267,-2.169147,0
2025-06-04T19:30:03.317453,10.189722,0.198719,-2.171541,0
2025-06-04T19:30:03.317453,10.199299,0.189142,-2.193089,0
2025-06-04T19:30:03.317453,10.189722,0.19393,-2.190695,0
2025-06-04T19:30:03.317453,10.196905,0.215478,-2.224213,0
2025-06-04T19:30:03.317453,10.199299,0.225055,-2.202666,0
2025-06-04T19:30:03.317453,10.225636,0.227449,-2.231396,0
2025-06-04T19:30:03.317453,10.249578,0.23942,-2.229002,0
2025-06-04T19:30:03.325126,10.228029,0.227449,-2.214637,0
2025-06-04T19:30:03.325745,10.21127,0.229843,-2.217031,0
2025-06-04T19:30:03.326161,10.206482,0.244209,-2.20506,0
2025-06-04T19:30:03.326161,10.220847,0.234632,-2.226608,0
2025-06-04T19:30:03.326161,10.218452,0.237026,-2.217031,0
2025-06-04T19:30:03.326161,10.18254,0.23942,-2.200271,0
2025-06-04T19:30:03.326161,10.199299,0.237026,-2.200271,0
2025-06-04T19:30:03.326161,10.18254,0.225055,-2.226608,0
2025-06-04T19:30:03.326161,10.196905,0.213084,-2.217031,0
2025-06-04T19:30:03.326161,10.216059,0.215478,-2.209848,0
2025-06-04T19:30:03.333138,10.206482,0.222661,-2.209848,0
2025-06-04T19:30:03.333138,10.218452,0.222661,-2.217031,0
2025-06-04T19:30:03.333138,10.206482,0.215478,-2.231396,0
2025-06-04T19:30:03.333138,10.196905,0.220267,-2.193089,0
2025-06-04T19:30:03.333138,10.201694,0.237026,-2.248155,0
2025-06-04T19:30:03.333138,10.220847,0.232238,-2.219425,0
2025-06-04T19:30:03.333138,10.218452,0.222661,-2.207454,0
2025-06-04T19:30:03.333138,10.216059,0.227449,-2.207454,0
2025-06-04T19:30:03.333138,10.201694,0.227449,-2.212242,0
2025-06-04T19:30:03.333138,10.177752,0.215478,-2.214637,0
2025-06-04T19:30:03.341256,10.223241,0.222661,-2.207454,0
2025-06-04T19:30:03.341256,10.228029,0.232238,-2.207454,0
2025-06-04T19:30:03.341256,10.228029,0.225055,-2.240973,0
2025-06-04T19:30:03.341256,10.220847,0.21069,-2.221819,0
2025-06-04T19:30:03.341256,10.218452,0.225055,-2.236184,0
2025-06-04T19:30:03.341256,10.213664,0.227449,-2.217031,0
2025-06-04T19:30:03.341256,10.199299,0.23942,-2.214637,0
2025-06-04T19:30:03.341256,10.204087,0.220267,-2.20506,0
2025-06-04T19:30:03.341256,10.206482,0.229843,-2.176329,0
2025-06-04T19:30:03.341256,10.201694,0.227449,-2.214637,0
2025-06-04T19:30:03.349440,10.220847,0.234632,-2.214637,0
2025-06-04T19:30:03.349440,10.201694,0.227449,-2.214637,0
2025-06-04T19:30:03.350424,10.225636,0.217872,-2.1883,0
2025-06-04T19:30:03.350424,10.21127,0.222661,-2.226608,0
2025-06-04T19:30:03.350424,10.228029,0.215478,-2.224213,0
2025-06-04T19:30:03.350424,10.213664,0.205901,-2.197877,0
2025-06-04T19:30:03.350424,10.216059,0.23942,-2.209848,0
2025-06-04T19:30:03.350424,10.213664,0.227449,-2.209848,0
2025-06-04T19:30:03.350424,10.220847,0.229843,-2.181118,0
2025-06-04T19:30:03.350424,10.220847,0.208296,-2.212242,0
2025-06-04T19:30:03.350424,10.228029,0.217872,-2.209848,0
2025-06-04T19:30:03.350424,10.208876,0.205901,-2.190695,0
2025-06-04T19:30:03.357785,10.230424,0.217872,-2.224213,0
2025-06-04T19:30:03.357785,10.204087,0.246603,-2.185906,0
2025-06-04T19:30:03.357785,10.220847,0.222661,-2.195483,0
2025-06-04T19:30:03.359973,10.218452,0.234632,-2.193089,0
2025-06-04T19:30:03.359973,10.201694,0.234632,-2.214637,0
2025-06-04T19:30:03.359973,10.204087,0.237026,-2.20506,0
2025-06-04T19:30:03.359973,10.201694,0.220267,-2.207454,0
2025-06-04T19:30:03.359973,10.19451,0.215478,-2.207454,0
2025-06-04T19:30:03.359973,10.201694,0.217872,-2.20506,0
2025-06-04T19:30:03.359973,10.218452,0.213084,-2.197877,0
2025-06-04T19:30:03.359973,10.230424,0.237026,-2.195483,0
2025-06-04T19:30:03.359973,10.216059,0.217872,-2.197877,0
2025-06-04T19:30:03.359973,10.208876,0.229843,-2.214637,0
2025-06-04T19:30:03.359973,10.192117,0.227449,-2.245761,0
2025-06-04T19:30:03.366044,10.213664,0.225055,-2.20506,0
2025-06-04T19:30:03.366044,10.189722,0.215478,-2.190695,0
2025-06-04T19:30:03.366044,10.19451,0.225055,-2.236184,0
2025-06-04T19:30:03.366044,10.19451,0.229843,-2.207454,0
2025-06-04T19:30:03.366044,10.189722,0.251391,-2.200271,0
2025-06-04T19:30:03.366044,10.189722,0.225055,-2.236184,0
2025-06-04T19:30:03.366044,10.201694,0.220267,-2.195483,0
2025-06-04T19:30:03.366044,10.206482,0.217872,-2.193089,0
2025-06-04T19:30:03.366044,10.220847,0.244209,-2.197877,0
2025-06-04T19:30:03.366044,10.21127,0.222661,-2.207454,0
2025-06-04T19:30:03.366044,10.223241,0.244209,-2.226608,0
2025-06-04T19:30:03.366044,10.206482,0.251391,-2.231396,1
2025-06-04T19:30:03.366044,10.228029,0.225055,-2.20506,0
2025-06-04T19:30:03.374076,10.199299,0.220267,-2.190695,0
2025-06-04T19:30:07.279130,10.213664,0.234632,-2.190695,0
2025-06-04T19:30:07.279130,10.223241,0.225055,-2.226608,0
2025-06-04T19:30:07.279130,10.206482,0.222661,-2.20506,0
2025-06-04T19:30:07.279130,10.206482,0.23942,-2.221819,0
2025-06-04T19:30:07.279130,10.247183,0.237026,-2.214637,0
2025-06-04T19:30:07.279130,10.184934,0.227449,-2.224213,0
2025-06-04T19:30:07.279130,10.321404,0.213084,-2.169147,0
2025-06-04T19:30:07.283225,10.386047,0.186748,-2.238579,0
2025-06-04T19:30:07.283225,10.316615,0.203507,-2.185906,0
2025-06-04T19:30:07.284455,10.307038,0.237026,-2.207454,0
2025-06-04T19:30:07.284455,10.321404,0.215478,-2.243367,0
2025-06-04T19:30:07.284455,10.292673,0.241814,-2.252944,0
2025-06-04T19:30:07.284455,10.278308,0.265756,-2.226608,0
2025-06-04T19:30:07.284455,10.27352,0.258574,-2.243367,0
2025-06-04T19:30:07.284455,10.266336,0.258574,-2.217031,0
2025-06-04T19:30:07.287933,10.216059,0.253785,-2.219425,0
2025-06-04T19:30:07.287933,10.342952,0.304064,-2.305616,0
2025-06-04T19:30:07.287933,10.237606,0.289698,-2.315193,0
2025-06-04T19:30:07.287933,10.122684,0.301669,-2.224213,0
2025-06-04T19:30:07.287933,10.108319,0.244209,-2.229002,0
2025-06-04T19:30:07.291483,10.177752,0.263362,-2.257732,0
2025-06-04T19:30:07.291483,10.151415,0.251391,-2.200271,0
2025-06-04T19:30:07.291483,10.122684,0.225055,-2.207454,0
2025-06-04T19:30:07.291483,10.170568,0.217872,-2.1883,0
2025-06-04T19:30:07.291483,10.158598,0.213084,-2.221819,0
2025-06-04T19:30:07.291483,10.170568,0.21069,-2.183512,0
2025-06-04T19:30:07.291483,10.199299,0.198719,-2.183512,0
2025-06-04T19:30:07.291483,10.472239,0.191536,-2.229002,0
2025-06-04T19:30:07.291483,10.352529,0.227449,-2.217031,0
2025-06-04T19:30:07.291483,10.510546,0.282516,-2.367866,0
2025-06-04T19:30:07.291483,10.374076,0.263362,-2.291251,0
2025-06-04T19:30:07.291483,10.283096,0.282516,-2.224213,0
2025-06-04T19:30:07.291483,10.311827,0.316035,-2.310405,0
2025-06-04T19:30:07.299600,10.27352,0.318429,-2.286463,0
2025-06-04T19:30:07.299600,10.225636,0.258574,-2.257732,0
2025-06-04T19:30:07.299600,10.187328,0.253785,-2.27928,0
2025-06-04T19:30:07.299600,10.158598,0.237026,-2.236184,0
2025-06-04T19:30:07.299600,10.156203,0.232238,-2.197877,0
2025-06-04T19:30:07.299600,10.060435,0.217872,-2.171541,0
2025-06-04T19:30:07.299600,10.093954,0.248997,-2.240973,0
2025-06-04T19:30:07.299600,10.096349,0.241814,-2.217031,0
2025-06-04T19:30:07.299600,10.041282,0.205901,-2.142811,0
2025-06-04T19:30:07.299600,10.117896,0.229843,-2.207454,0
2025-06-04T19:30:07.299600,10.189722,0.215478,-2.224213,0
2025-06-04T19:30:07.307676,10.163386,0.196325,-2.173935,0
2025-06-04T19:30:07.307676,10.18254,0.196325,-2.200271,0
2025-06-04T19:30:07.307676,10.18254,0.201113,-2.1883,0
2025-06-04T19:30:07.307676,10.204087,0.21069,-2.20506,0
2025-06-04T19:30:07.307676,10.216059,0.237026,-2.212242,0
2025-06-04T19:30:07.307676,10.223241,0.222661,-2.226608,0
2025-06-04T19:30:07.307676,10.357317,0.21069,-2.147599,0
2025-06-04T19:30:07.307676,10.479421,0.205901,-2.27928,0
2025-06-04T19:30:07.307676,10.457873,0.232238,-2.264915,0
2025-06-04T19:30:07.307676,10.304645,0.234632,-2.212242,0
2025-06-04T19:30:07.307676,10.335769,0.241814,-2.269703,0
2025-06-04T19:30:07.307676,10.31901,0.268151,-2.260126,0
2025-06-04T19:30:07.307676,10.251971,0.275333,-2.23379,0
2025-06-04T19:30:07.307676,10.228029,0.277727,-2.245761,0
2025-06-04T19:30:07.307676,10.208876,0.270545,-2.212242,0
2025-06-04T19:30:07.307676,10.213664,0.253785,-2.23379,0
2025-06-04T19:30:07.307676,7.335834,-0.328006,-0.715866,0
2025-06-04T19:30:07.316023,11.475409,1.522712,-4.271256,0
2025-06-04T19:30:07.316023,10.050858,0.272939,-2.109292,0
2025-06-04T19:30:07.316023,10.024523,-0.225055,-1.798046,0
2025-06-04T19:30:07.316023,10.668563,0.656011,-2.688689,0
2025-06-04T19:30:07.316023,10.316615,0.23942,-2.269703,0
2025-06-04T19:30:07.316023,10.393229,0.40462,-2.449268,0
2025-06-04T19:30:07.316023,10.208876,0.289698,-2.286463,0
2025-06-04T19:30:07.316023,10.18254,0.265756,-2.264915,0
2025-06-04T19:30:07.316023,10.172963,0.244209,-2.25055,0
2025-06-04T19:30:07.316023,10.15381,0.227449,-2.195483,0
2025-06-04T19:30:07.316023,10.15381,0.227449,-2.200271,0
2025-06-04T19:30:07.316023,10.012551,-0.064643,-1.692701,0
2025-06-04T19:30:07.316023,10.761936,0.543484,-2.592921,0
2025-06-04T19:30:07.316023,10.206482,0.055067,-1.889025,0
2025-06-04T19:30:07.316023,10.405201,0.25618,-2.341529,0
2025-06-04T19:30:07.316023,10.453085,0.292093,-2.363077,0
2025-06-04T19:30:07.316023,10.371682,0.277727,-2.260126,0
2025-06-04T19:30:07.316023,10.469844,0.387861,-2.463634,0
2025-06-04T19:30:07.316023,10.244789,0.258574,-2.272097,0
2025-06-04T19:30:07.316023,10.292673,0.347159,-2.346318,0
2025-06-04T19:30:07.316023,10.144233,0.229843,-2.231396,0
2025-06-04T19:30:07.324436,10.038888,0.237026,-2.209848,0
2025-06-04T19:30:07.325560,9.988609,0.225055,-2.185906,0
2025-06-04T19:30:07.325560,10.029311,0.174777,-2.145205,0
2025-06-04T19:30:07.325560,10.048465,0.172383,-2.123657,0
2025-06-04T19:30:07.325560,10.105926,0.181959,-2.152387,0
2025-06-04T19:30:07.325560,10.172963,0.189142,-2.1883,0
2025-06-04T19:30:07.325560,10.199299,0.19393,-2.176329,0
2025-06-04T19:30:07.325560,10.249578,0.19393,-2.185906,0
2025-06-04T19:30:07.325560,10.25676,0.227449,-2.229002,0
2025-06-04T19:30:07.325560,10.304645,0.244209,-2.269703,0
2025-06-04T19:30:07.325560,10.275913,0.258574,-2.276886,0
2025-06-04T19:30:07.325560,10.254366,0.246603,-2.291251,0
2025-06-04T19:30:07.325560,10.417171,0.280122,-2.291251,0
2025-06-04T19:30:07.325560,10.328587,0.248997,-2.288857,0
2025-06-04T19:30:07.332586,10.307038,0.263362,-2.262521,0
2025-06-04T19:30:07.332586,10.271125,0.275333,-2.286463,0
2025-06-04T19:30:07.332586,10.232818,0.248997,-2.252944,0
2025-06-04T19:30:07.332586,10.21127,0.251391,-2.269703,0
2025-06-04T19:30:07.332586,10.235212,0.253785,-2.274492,0
2025-06-04T19:30:07.332586,10.199299,0.270545,-2.260126,0
2025-06-04T19:30:07.332586,10.199299,0.251391,-2.272097,0
2025-06-04T19:30:07.332586,10.175357,0.244209,-2.243367,0
2025-06-04T19:30:07.332586,10.33098,0.248997,-2.243367,0
2025-06-04T19:30:07.332586,10.213664,0.265756,-2.281674,0
2025-06-04T19:30:07.332586,10.259154,0.311246,-2.331953,0
2025-06-04T19:30:07.332586,10.180145,0.277727,-2.276886,0
2025-06-04T19:30:07.332586,10.18254,0.268151,-2.281674,0
2025-06-04T19:30:07.332586,10.189722,0.25618,-2.248155,0
2025-06-04T19:30:07.332586,10.156203,0.258574,-2.217031,0
2025-06-04T19:30:07.340832,10.177752,0.222661,-2.224213,0
2025-06-04T19:30:07.340832,10.175357,0.220267,-2.212242,0
2025-06-04T19:30:07.340832,10.192117,0.213084,-2.193089,0
2025-06-04T19:30:07.340832,10.196905,0.201113,-2.195483,0
2025-06-04T19:30:07.340832,10.311827,0.289698,-2.252944,0
2025-06-04T19:30:07.340832,10.280702,0.306458,-2.394202,0
2025-06-04T19:30:07.340832,10.175357,0.323217,-2.298434,0
2025-06-04T19:30:07.340832,10.101137,0.272939,-2.245761,0
2025-06-04T19:30:07.340832,10.160992,0.287304,-2.286463,0
2025-06-04T19:30:07.340832,10.120291,0.25618,-2.240973,0
2025-06-04T19:30:07.340832,10.117896,0.229843,-2.185906,0
2025-06-04T19:30:07.340832,10.149021,0.227449,-2.178724,0
2025-06-04T19:30:07.340832,10.13705,0.19393,-2.169147,0
2025-06-04T19:30:07.340832,10.146626,0.196325,-2.164358,0
2025-06-04T19:30:07.340832,10.175357,0.189142,-2.152387,0
2025-06-04T19:30:07.340832,10.54167,0.208296,-2.274492,0
2025-06-04T19:30:07.340832,10.316615,0.277727,-2.176329,0
2025-06-04T19:30:07.340832,10.524911,0.342371,-2.442086,0
2025-06-04T19:30:07.340832,10.419566,0.325611,-2.413355,0
2025-06-04T19:30:07.340832,10.25676,0.323217,-2.303222,0
2025-06-04T19:30:07.340832,10.251971,0.335188,-2.358289,0
2025-06-04T19:30:07.349269,10.232818,0.304064,-2.322376,0
2025-06-04T19:30:07.350282,10.141838,0.260968,-2.288857,0
2025-06-04T19:30:07.350282,10.141838,0.241814,-2.219425,0
2025-06-04T19:30:07.350282,10.125079,0.227449,-2.209848,0
2025-06-04T19:30:07.350282,9.919178,0.177171,-2.169147,0
2025-06-04T19:30:07.350282,9.840169,0.251391,-2.157176,0
2025-06-04T19:30:07.350282,10.036493,0.205901,-2.267309,0
2025-06-04T19:30:07.350282,10.012551,0.174777,-2.116474,0
2025-06-04T19:30:07.350282,9.998186,0.191536,-2.087744,0
2025-06-04T19:30:07.350282,10.175357,0.198719,-2.207454,0
2025-06-04T19:30:07.350282,10.168175,0.169988,-2.169147,0
2025-06-04T19:30:07.350282,10.19451,0.191536,-2.173935,0
2025-06-04T19:30:07.350282,10.240001,0.222661,-2.200271,0
2025-06-04T19:30:07.350282,10.261548,0.234632,-2.272097,0
2025-06-04T19:30:07.350282,10.187328,0.225055,-2.274492,0
2025-06-04T19:30:07.350282,10.199299,0.222661,-2.245761,0
2025-06-04T19:30:07.350282,10.081984,0.196325,-2.13084,0
2025-06-04T19:30:07.350282,10.144233,0.179565,-2.190695,0
2025-06-04T19:30:07.350282,10.25676,0.203507,-2.236184,0
2025-06-04T19:30:07.350282,10.21127,0.189142,-2.178724,0
2025-06-04T19:30:07.357579,10.218452,0.191536,-2.197877,0
2025-06-04T19:30:07.357579,10.266336,0.213084,-2.221819,0
2025-06-04T19:30:07.357579,10.242394,0.23942,-2.252944,0
2025-06-04T19:30:07.357579,10.251971,0.258574,-2.286463,0
2025-06-04T19:30:07.357579,10.175357,0.272939,-2.262521,0
2025-06-04T19:30:07.357579,10.127473,0.287304,-2.322376,0
2025-06-04T19:30:07.357579,10.108319,0.272939,-2.298434,0
2025-06-04T19:30:07.357579,10.081984,0.21069,-2.176329,0
2025-06-04T19:30:07.357579,10.0748,0.217872,-2.171541,0
2025-06-04T19:30:07.357579,10.134656,0.208296,-2.200271,0
2025-06-04T19:30:07.357579,10.122684,0.177171,-2.166753,0
2025-06-04T19:30:07.357579,10.156203,0.186748,-2.173935,0
2025-06-04T19:30:07.357579,10.208876,0.184354,-2.193089,0
2025-06-04T19:30:07.357579,10.216059,0.21069,-2.219425,0
2025-06-04T19:30:07.357579,10.328587,0.213084,-2.212242,0
2025-06-04T19:30:07.357579,10.429143,0.217872,-2.303222,0
2025-06-04T19:30:07.357579,10.354922,0.234632,-2.276886,0
2025-06-04T19:30:07.357579,10.311827,0.260968,-2.305616,0
2025-06-04T19:30:07.365650,10.307038,0.268151,-2.286463,2
2025-06-04T19:30:07.365650,10.290278,0.28491,-2.317587,0
2025-06-04T19:30:07.365650,10.25676,0.287304,-2.288857,0
2025-06-04T19:30:10.483256,10.223241,0.292093,-2.284068,0
2025-06-04T19:30:10.484074,10.199299,0.268151,-2.274492,0
2025-06-04T19:30:10.484074,10.204087,0.263362,-2.217031,0
2025-06-04T19:30:10.484074,10.151415,0.241814,-2.212242,0
2025-06-04T19:30:10.484074,10.156203,0.220267,-2.221819,0
2025-06-04T19:30:10.484074,10.170568,0.225055,-2.183512,0
2025-06-04T19:30:10.484074,10.180145,0.196325,-2.209848,0
2025-06-04T19:30:10.484074,10.15381,0.220267,-2.193089,0
2025-06-04T19:30:10.484074,10.15381,0.213084,-2.193089,0
2025-06-04T19:30:10.484074,10.199299,0.201113,-2.212242,0
2025-06-04T19:30:10.484074,10.240001,0.213084,-2.221819,0
2025-06-04T19:30:10.484074,10.218452,0.232238,-2.231396,0
2025-06-04T19:30:10.484074,10.237606,0.241814,-2.248155,0
2025-06-04T19:30:10.484074,10.232818,0.25618,-2.23379,0
2025-06-04T19:30:10.484074,10.232818,0.246603,-2.231396,0
2025-06-04T19:30:10.484074,10.206482,0.246603,-2.252944,0
2025-06-04T19:30:10.491270,10.223241,0.232238,-2.248155,0
2025-06-04T19:30:10.492347,10.225636,0.251391,-2.238579,0
2025-06-04T19:30:10.492347,10.201694,0.246603,-2.236184,0
2025-06-04T19:30:10.492347,10.206482,0.244209,-2.25055,0
2025-06-04T19:30:10.492347,10.206482,0.227449,-2.219425,0
2025-06-04T19:30:10.492347,10.184934,0.225055,-2.219425,0
2025-06-04T19:30:10.492347,10.192117,0.244209,-2.262521,0
2025-06-04T19:30:10.492347,10.199299,0.232238,-2.25055,0
2025-06-04T19:30:10.492347,10.201694,0.244209,-2.255338,0
2025-06-04T19:30:10.492347,10.21127,0.23942,-2.262521,0
2025-06-04T19:30:10.492347,10.208876,0.260968,-2.240973,0
2025-06-04T19:30:10.492347,10.206482,0.265756,-2.229002,0
2025-06-04T19:30:10.492347,10.218452,0.237026,-2.257732,0
2025-06-04T19:30:10.499598,10.19451,0.220267,-2.231396,0
2025-06-04T19:30:10.500654,10.235212,0.217872,-2.248155,0
2025-06-04T19:30:10.500654,10.208876,0.222661,-2.202666,0
2025-06-04T19:30:10.500654,10.230424,0.21069,-2.231396,0
2025-06-04T19:30:10.500654,10.225636,0.258574,-2.212242,0
2025-06-04T19:30:10.500654,10.208876,0.248997,-2.219425,0
2025-06-04T19:30:10.500654,10.218452,0.244209,-2.262521,0
2025-06-04T19:30:10.500654,10.220847,0.244209,-2.248155,0
2025-06-04T19:30:10.500654,10.220847,0.263362,-2.231396,0
2025-06-04T19:30:10.500654,10.199299,0.23942,-2.226608,0
2025-06-04T19:30:10.500654,10.216059,0.23942,-2.248155,0
2025-06-04T19:30:10.500654,10.208876,0.234632,-2.219425,0
2025-06-04T19:30:10.500654,10.201694,0.227449,-2.217031,0
2025-06-04T19:30:10.507798,10.21127,0.237026,-2.248155,0
2025-06-04T19:30:10.507798,10.201694,0.220267,-2.221819,0
2025-06-04T19:30:10.507798,10.201694,0.215478,-2.255338,0
2025-06-04T19:30:10.507798,10.196905,0.244209,-2.226608,0
2025-06-04T19:30:10.507798,10.213664,0.234632,-2.240973,0
2025-06-04T19:30:10.507798,10.213664,0.237026,-2.245761,0
2025-06-04T19:30:10.507798,10.199299,0.25618,-2.226608,0
2025-06-04T19:30:10.507798,10.199299,0.232238,-2.195483,0
2025-06-04T19:30:10.507798,10.223241,0.23942,-2.238579,0
2025-06-04T19:30:10.507798,10.21127,0.229843,-2.257732,0
2025-06-04T19:30:10.507798,10.208876,0.234632,-2.23379,0
2025-06-04T19:30:10.507798,10.218452,0.241814,-2.243367,0
2025-06-04T19:30:10.507798,10.192117,0.232238,-2.231396,0
2025-06-04T19:30:10.507798,10.220847,0.234632,-2.243367,0
2025-06-04T19:30:10.516038,10.206482,0.246603,-2.229002,0
2025-06-04T19:30:10.516038,10.206482,0.244209,-2.219425,0
2025-06-04T19:30:10.516038,10.206482,0.244209,-2.226608,0
2025-06-04T19:30:10.516038,10.196905,0.222661,-2.240973,0
2025-06-04T19:30:10.516038,10.201694,0.23942,-2.202666,0
2025-06-04T19:30:10.516038,10.187328,0.227449,-2.221819,0
2025-06-04T19:30:10.516038,10.192117,0.222661,-2.231396,0
2025-06-04T19:30:10.516038,10.18254,0.222661,-2.274492,0
2025-06-04T19:30:10.516038,10.213664,0.241814,-2.23379,0
2025-06-04T19:30:10.516038,10.228029,0.260968,-2.226608,0
